sa2_code,sa2_name,median_hh_income,hh_total,hh_low_u650,hh_high_ge2000,pct_low_u650,pct_high_ge2000,median_hh_income_2016,income_growth_rate,median_age
209021429,Preston - West,1970.0,3835,745,1500,0.1942633637548891,0.3911342894393741,1529.0,0.2884238064094179,38.0
209021523,Reservoir - North East,1544.0,5330,1142,1816,0.2142589118198874,0.3407129455909943,,,36.0
209021524,Reservoir - North West,1442.0,2995,678,914,0.2263772954924874,0.3051752921535893,,,43.0
209021525,Reservoir - South East,1401.0,4443,1179,1306,0.2653612424037812,0.2939455322979968,,,38.0
209021526,Reservoir - South West,1743.0,4866,926,1820,0.1903000411015207,0.3740238388820386,,,37.0
209031209,Eltham,2464.0,5666,761,2667,0.1343099188139781,0.4707024355806565,2127.0,0.158439116125999,43.0
209031210,Hurstbridge,2168.0,986,138,459,0.1399594320486815,0.4655172413793103,1799.0,0.2051139521956642,41.0
209031211,Kinglake,1809.0,1164,172,453,0.1477663230240549,0.3891752577319587,1434.0,0.2615062761506276,42.0
209031212,Panton Hill - St Andrews,2254.0,1195,171,529,0.1430962343096234,0.4426778242677824,1881.0,0.1982987772461456,48.0
209031213,Plenty - Yarrambat,2554.0,2104,259,1033,0.1230988593155893,0.4909695817490494,2183.0,0.1699496106275767,43.0
209031214,Research - North Warrandyte,2831.0,1363,151,675,0.1107850330154072,0.4952311078503301,2295.0,0.2335511982570806,43.0
209031215,Wattle Glen - Diamond Creek,2496.0,3539,411,1860,0.1161345012715456,0.525572195535462,2066.0,0.2081316553727008,39.0
209041216,Bundoora - North,1833.0,2101,377,808,0.1794383626844359,0.3845787720133269,1432.0,0.2800279329608938,37.0
209041217,Bundoora - West,1423.0,2085,469,621,0.2249400479616307,0.297841726618705,1156.0,0.2309688581314879,40.0
209041220,Mill Park - North,1798.0,5102,782,1960,0.1532732261858095,0.3841630733045864,1528.0,0.1767015706806282,40.0
209041221,Mill Park - South,1647.0,3446,592,1254,0.1717933836331979,0.3639001741149158,1469.0,0.1211708645336964,39.0
209041223,Thomastown,1225.0,6530,1629,1651,0.2494640122511485,0.252833078101072,1017.0,0.2045231071779744,39.0
209041224,Wallan,2002.0,6085,644,2719,0.1058340180772391,0.4468364831552999,1647.0,0.2155434122647237,33.0
209041225,Whittlesea,1855.0,2905,486,1184,0.1672977624784853,0.4075731497418244,1452.0,0.2775482093663912,37.0
209041431,Epping - East,1675.0,3615,521,1308,0.1441217150760719,0.3618257261410788,1403.0,0.1938702779757662,37.0
209041432,Epping - South,1443.0,2509,461,733,0.1837385412514946,0.2921482662415305,1205.0,0.1975103734439834,38.0
209041433,Epping (Vic.) - West,1848.0,3253,349,1337,0.1072855825391946,0.4110052259452812,1606.0,0.1506849315068493,32.0
209041435,South Morang - North,2242.0,3200,277,1635,0.0865625,0.5109375,1889.0,0.1868713605082054,35.0
209041436,South Morang - South,1899.0,3546,495,1480,0.1395939086294416,0.4173716864072194,1592.0,0.1928391959798994,37.0
209041437,Wollert,1979.0,6392,597,2907,0.093397997496871,0.4547872340425531,1612.0,0.227667493796526,30.0
209041527,Doreen - North,2173.0,4239,440,2062,0.103798065581505,0.4864354800660533,,,34.0
209041528,Doreen - South,2120.0,3027,276,1508,0.0911793855302279,0.4981830194912454,,,32.0
209041529,Lalor - East,1224.0,3258,786,830,0.2412523020257826,0.2547575199508901,,,38.0
209041530,Lalor - West,1450.0,3866,733,1234,0.1896016554578375,0.3191929643041903,,,37.0
209041531,Mernda - North,1897.0,3320,468,1382,0.1409638554216867,0.4162650602409639,,,34.0
209041532,Mernda - South,2109.0,3117,249,1528,0.0798845043310875,0.4902149502726981,,,32.0
210011226,Airport West,1761.0,2878,569,1050,0.1977067407922168,0.3648366921473245,1375.0,0.2807272727272727,39.0
210011227,Essendon Airport,0.0,0,0,0,,,,,45.0
210011228,Keilor,1820.0,2493,513,911,0.2057761732851985,0.3654231849177697,1527.0,0.1918795022920759,45.0
210011230,Niddrie - Essendon West,2239.0,2057,382,885,0.1857073407875547,0.4302382109868741,1747.0,0.2816256439610761,40.0
210011231,Strathmore,2440.0,2398,343,1038,0.1430358632193494,0.4328607172643869,2069.0,0.1793136781053649,41.0
210011533,Avondale Heights,1587.0,3661,830,1227,0.2267140125648729,0.3351543294181917,,,45.0
210011534,Keilor East,1913.0,4357,849,1698,0.1948588478310764,0.3897176956621528,,,43.0
210021232,Gisborne,2311.0,3508,519,1611,0.1479475484606613,0.4592360319270239,1869.0,0.2364901016586409,40.0
210021233,Macedon,2457.0,809,138,335,0.1705809641532756,0.4140914709517923,1932.0,0.2717391304347826,46.0
210021234,Riddells Creek,2156.0,1194,166,529,0.1390284757118928,0.4430485762144053,1830.0,0.1781420765027322,42.0
210021235,Romsey,2004.0,3010,463,1276,0.1538205980066445,0.4239202657807309,1579.0,0.2691576947435085,41.0
210031236,Coburg North,1980.0,2491,482,1015,0.1934965877157768,0.4074668807707748,1503.0,0.3173652694610778,38.0
210031237,Fawkner,1436.0,3963,917,1226,0.2313903608377492,0.3093615947514509,1088.0,0.3198529411764705,35.0
210031439,Gowanbrae,2162.0,860,134,373,0.1558139534883721,0.4337209302325581,1779.0,0.2152894884766722,40.0
210031440,Hadfield,1538.0,1991,455,630,0.2285283776996484,0.3164239075841286,1129.0,0.3622674933569531,36.0
210031535,Glenroy - East,1526.0,4617,1017,1540,0.2202729044834308,0.333549924193199,,,34.0
210031536,Glenroy - West,1869.0,2651,455,1059,0.1716333459072048,0.3994718973972086,,,33.0
210031537,Oak Park,2204.0,2386,350,1100,0.1466890192791282,0.4610226320201173,,,36.0
210031538,Pascoe Vale,2003.0,5553,991,2331,0.1784620925625787,0.419773095623987,,,36.0
210041240,Sunbury,2106.0,3759,503,1698,0.1338121840915137,0.4517158818834796,1708.0,0.2330210772833723,39.0
210041539,Diggers Rest,2009.0,1716,171,798,0.0996503496503496,0.465034965034965,,,32.0
210041540,Sunbury - South,1727.0,4908,908,1848,0.1850040749796251,0.3765281173594132,,,38.0
210041541,Sunbury - West,1987.0,3383,431,1490,0.127401714454626,0.4404374815252734,,,36.0
210051242,Broadmeadows,1172.0,3898,1022,866,0.2621857362750128,0.2221652129297075,913.0,0.2836801752464403,33.0
210051243,Campbellfield - Coolaroo,1104.0,4370,1135,853,0.2597254004576659,0.1951945080091533,927.0,0.1909385113268608,34.0
210051245,Gladstone Park - Westmeadows,1600.0,5585,1090,1944,0.1951656222023276,0.3480752014324082,1386.0,0.1544011544011544,41.0
210051246,Greenvale - Bulla,2250.0,5184,555,2541,0.1070601851851851,0.490162037037037,2020.0,0.1138613861386138,35.0
210051247,Meadow Heights,1274.0,3784,794,930,0.2098308668076109,0.2457716701902748,1044.0,0.2203065134099616,34.0
210051248,Melbourne Airport,1437.0,3,3,0,1.0,0.0,2250.0,-0.3613333333333333,38.0
210051250,Tullamarine,1404.0,2472,521,723,0.2107605177993527,0.2924757281553398,1194.0,0.1758793969849246,40.0
210051441,Craigieburn - Central,1523.0,2298,380,736,0.165361183637946,0.3202785030461271,1350.0,0.1281481481481481,34.0
210051442,Craigieburn - North,1958.0,2959,338,1283,0.1142277796552889,0.4335924298749578,1669.0,0.1731575793888556,32.0
210051443,Craigieburn - South,1835.0,5295,663,2133,0.1252124645892351,0.4028328611898017,1489.0,0.2323707186030893,32.0
210051445,Mickleham - Yuroke,1982.0,5919,429,2671,0.072478459199189,0.4512586585571887,1816.0,0.0914096916299559,30.0
210051542,Craigieburn - North West,1876.0,2474,202,1048,0.0816491511721907,0.423605497170574,,,30.0
210051543,Craigieburn - West,1752.0,3344,417,1286,0.124700956937799,0.3845693779904306,,,31.0
210051544,Roxburgh Park (South) - Somerton,1642.0,2253,340,806,0.1509098979138926,0.35774522858411,,,34.0
210051545,Roxburgh Park - North,1619.0,3123,464,1040,0.148575088056356,0.3330131284021774,,,30.0
211011251,Bayswater,1610.0,4403,792,1578,0.1798773563479445,0.358392005450829,1301.0,0.2375096079938508,38.0
211011254,Knoxfield - Scoresby,1953.0,4841,735,2008,0.1518281346829167,0.4147903325759141,1589.0,0.2290748898678414,39.0
211011255,Lysterfield,2756.0,1385,140,730,0.1010830324909747,0.5270758122743683,2337.0,0.1792896876337184,41.0
211011256,Rowville - Central,2083.0,4398,584,1959,0.132787630741246,0.4454297407912687,1763.0,0.1815087918321043,41.0
211011257,Rowville - North,2285.0,1996,273,916,0.1367735470941883,0.4589178356713427,1922.0,0.1888657648283038,41.0
211011258,Rowville - South,2363.0,2577,334,1261,0.1296080714008537,0.4893286767559177,2054.0,0.1504381694255112,42.0
211011259,Wantirna,1883.0,4082,653,1603,0.1599706026457618,0.3926996570308672,1574.0,0.1963151207115629,41.0
211011260,Wantirna South,1821.0,5114,1031,1868,0.2016034415330465,0.3652718028940164,1577.0,0.154724159797083,44.0
211011446,Boronia,1609.0,8183,1443,2852,0.176341195160699,0.3485274349260662,1310.0,0.2282442748091603,39.0
211011447,Ferntree Gully - North,1606.0,4815,945,1706,0.1962616822429906,0.3543094496365524,1356.0,0.1843657817109144,41.0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,1960.0,4645,681,2001,0.1466092572658772,0.4307857911733046,1574.0,0.2452350698856416,39.0
211011449,The Basin,2049.0,1254,153,571,0.1220095693779904,0.4553429027113237,1723.0,0.1892048752176436,39.0
211021261,Donvale - Park Orchards,2284.0,3685,693,1432,0.1880597014925373,0.3886024423337856,1945.0,0.174293059125964,45.0
211021262,Warrandyte - Wonga Park,2779.0,1998,261,959,0.1306306306306306,0.47997997997998,2333.0,0.1911701671667381,46.0
211031263,Bayswater North,1800.0,3686,567,1448,0.1538252848616386,0.3928377645143787,1519.0,0.1849901250822909,39.0
211031265,Croydon Hills - Warranwood,2377.0,4529,576,2152,0.1271803930227423,0.4751600794877456,2018.0,0.1778989098116947,41.0
211031266,Ringwood,1660.0,6312,1226,2228,0.194233206590621,0.35297845373891,1360.0,0.2205882352941176,38.0
211031267,Ringwood East,1945.0,6341,1091,2519,0.1720548809336066,0.3972559533196657,1592.0,0.2217336683417085,39.0
211031268,Ringwood North,2330.0,2468,344,1110,0.1393841166936791,0.4497568881685575,1910.0,0.2198952879581152,43.0
211031450,Croydon - East,1566.0,5779,1138,1923,0.1969198823325834,0.3327565322720194,1314.0,0.1917808219178082,38.0
211031451,Croydon - West,1695.0,4435,927,1595,0.2090191657271702,0.3596392333709132,1388.0,0.2211815561959654,41.0
211031452,Croydon South,1888.0,1527,246,621,0.1611001964636542,0.4066797642436149,1587.0,0.1896660365469439,38.0
211041269,Forest Hill,1658.0,3348,804,1127,0.2401433691756272,0.3366188769414576,1344.0,0.2336309523809523,42.0
211041270,Mitcham (Vic.),2030.0,5153,851,2095,0.1651465165922763,0.4065592858529012,1650.0,0.2303030303030303,39.0
211041271,Nunawading,1938.0,3623,721,1403,0.1990063483301131,0.387248136903119,1510.0,0.2834437086092715,39.0
211041272,Vermont,2042.0,2984,484,1227,0.1621983914209115,0.4111930294906166,1664.0,0.2271634615384615,40.0
211041273,Vermont South,1944.0,3176,591,1205,0.1860831234256927,0.3794080604534005,1665.0,0.1675675675675675,46.0
211051274,Belgrave - Selby,2253.0,2672,359,1270,0.1343562874251497,0.4752994011976048,1748.0,0.2889016018306636,40.0
211051275,Chirnside Park,2084.0,3296,494,1476,0.149878640776699,0.4478155339805825,1728.0,0.2060185185185185,38.0
211051276,Healesville - Yarra Glen,1594.0,4419,838,1500,0.1896356641774157,0.3394433129667346,1278.0,0.2472613458528951,45.0
211051277,Kilsyth,1654.0,3407,626,1257,0.1837393601408864,0.368946287056061,1343.0,0.2315711094564408,38.0
211051278,Lilydale - Coldstream,1784.0,6151,1072,2420,0.1742806047797106,0.3934319622825556,1466.0,0.2169167803547066,40.0
211051279,Monbulk - Silvan,1872.0,1649,264,644,0.1600970285021224,0.3905397210430564,1505.0,0.2438538205980066,43.0
211051280,Montrose,2094.0,1909,304,852,0.1592456783656364,0.4463069669984285,1711.0,0.2238457042665108,41.0
211051281,Mooroolbark,1992.0,6735,957,2932,0.1420935412026726,0.4353377876763177,1594.0,0.2496863237139272,37.0
211051282,Mount Dandenong - Olinda,2102.0,2750,431,1168,0.1567272727272727,0.4247272727272727,1680.0,0.2511904761904762,45.0
211051283,Mount Evelyn,2045.0,2835,381,1298,0.1343915343915344,0.4578483245149912,1655.0,0.2356495468277945,38.0
211051284,Upwey - Tecoma,2148.0,2846,375,1317,0.1317638791286015,0.4627547434996486,1762.0,0.2190692395005675,41.0
211051285,Wandin - Seville,2066.0,2138,282,956,0.1318989710009354,0.4471468662301216,1611.0,0.2824332712600869,39.0
211051286,Yarra Valley,1439.0,5327,1147,1619,0.2153181903510418,0.3039234090482448,1142.0,0.2600700525394046,43.0
212011289,Emerald - Cockatoo,2176.0,4714,588,2176,0.1247348324140857,0.4616037335596096,1716.0,0.2680652680652681,41.0
212011546,Beaconsfield - Officer,2146.0,6571,622,3202,0.0946583472835184,0.4872926495206209,,,33.0
212011547,Bunyip - Garfield,1897.0,2560,416,1037,0.1625,0.405078125,,,40.0
212011548,Koo Wee Rup,1823.0,3049,517,1261,0.1695637914070187,0.4135782223679895,,,35.0
212011549,Pakenham - North East,1651.0,4888,711,1740,0.1454582651391162,0.3559738134206219,,,32.0
212011550,Pakenham - North West,1887.0,2168,253,907,0.1166974169741697,0.4183579335793358,,,32.0
212011551,Pakenham - South East,1235.0,2318,549,547,0.2368421052631578,0.2359792924935289,,,35.0
212011552,Pakenham - South West,1803.0,7475,965,2953,0.1290969899665552,0.3950501672240802,,,33.0
212021293,Berwick - North,1885.0,6648,1201,2545,0.1806558363417569,0.3828219013237063,1558.0,0.2098844672657253,43.0
212021295,Doveton,1262.0,3564,864,850,0.2424242424242424,0.2384960718294051,973.0,0.2970195272353546,34.0
212021297,Hallam,1496.0,3134,533,1006,0.1700701978302488,0.3209955328653478,1297.0,0.1534309946029298,36.0
212021299,Narre Warren North,2659.0,1540,188,784,0.122077922077922,0.509090909090909,2182.0,0.2186067827681026,43.0
212021453,Endeavour Hills - North,1823.0,3269,508,1310,0.1553992046497399,0.4007341694707861,1485.0,0.2276094276094276,39.0
212021454,Endeavour Hills - South,1733.0,3750,603,1398,0.1608,0.3728,1468.0,0.1805177111716621,39.0
212021455,Narre Warren - North East,1920.0,3670,480,1549,0.1307901907356948,0.4220708446866485,1619.0,0.18591723285979,36.0
212021456,Narre Warren - South West,1615.0,4434,691,1533,0.1558412268831754,0.3457374830852503,1345.0,0.2007434944237918,35.0
212021553,Berwick - South East,2361.0,4110,383,2160,0.0931873479318734,0.5255474452554745,,,35.0
212021554,Berwick - South West,2175.0,2931,232,1465,0.0791538723984988,0.4998294097577618,,,34.0
212031300,Cranbourne,1477.0,6357,1060,1970,0.1667453201195532,0.309894604373132,1251.0,0.1806554756195044,35.0
212031303,Cranbourne South,2228.0,4606,414,2397,0.0898827616152844,0.5204081632653061,1865.0,0.1946380697050938,32.0
212031304,Cranbourne West,1903.0,5876,555,2540,0.0944520081688223,0.4322668481960517,1564.0,0.2167519181585677,32.0
212031306,Lynbrook - Lyndhurst,2330.0,4015,277,2194,0.0689912826899128,0.5464508094645081,1948.0,0.1960985626283367,33.0
212031308,Pearcedale - Tooradin,1895.0,2226,321,920,0.1442048517520215,0.4132973944294699,1536.0,0.2337239583333333,40.0
212031457,Narre Warren South - East,2352.0,2896,250,1489,0.0863259668508287,0.5141574585635359,2006.0,0.172482552342971,36.0
212031458,Narre Warren South - West,2011.0,4001,397,1808,0.0992251937015746,0.4518870282429392,1654.0,0.2158403869407497,33.0
212031555,Clyde North - North,2288.0,2591,215,1395,0.0829795445773832,0.5384021613276727,,,32.0
212031556,Clyde North - South,2193.0,3713,151,1985,0.0406679235119849,0.5346081335847024,,,29.0
212031557,Cranbourne East - North,1931.0,5994,641,2648,0.1069402736069402,0.4417751084417751,,,31.0
212031558,Cranbourne East - South,1958.0,3349,345,1529,0.1030158256195879,0.4565541952821738,,,30.0
212031559,Cranbourne North - East,2184.0,2988,193,1549,0.0645917001338688,0.5184069611780455,,,30.0
212031560,Cranbourne North - West,1686.0,3298,446,1206,0.1352334748332322,0.3656761673741661,,,34.0
212031561,Hampton Park - East,1623.0,3299,435,1138,0.1318581388299484,0.3449530160654744,,,32.0
212031562,Hampton Park - West,1462.0,3686,580,1137,0.1573521432447097,0.3084644601193705,,,34.0
212041309,Clarinda - Oakleigh South,1659.0,3387,722,1199,0.2131679952760555,0.3540005904930617,1417.0,0.1707833450952717,44.0
212041310,Clayton South,1630.0,4127,784,1429,0.1899685001211533,0.3462563605524594,1257.0,0.2967382657120127,34.0
212041312,Dandenong North,1436.0,6570,1371,2062,0.2086757990867579,0.3138508371385083,1183.0,0.2138630600169061,38.0
212041313,Dingley Village,1981.0,3048,561,1256,0.1840551181102362,0.4120734908136483,1596.0,0.2412280701754386,45.0
212041316,Noble Park North,1453.0,2325,466,758,0.2004301075268817,0.3260215053763441,1213.0,0.1978565539983512,40.0
212041317,Springvale,1401.0,6259,1402,1828,0.2239974436810992,0.2920594344144432,1077.0,0.3008356545961003,36.0
212041318,Springvale South,1505.0,3300,638,1075,0.1933333333333333,0.3257575757575757,1220.0,0.2336065573770492,38.0
212041459,Noble Park - East,1359.0,4215,930,1139,0.2206405693950178,0.2702253855278766,1117.0,0.216651745747538,35.0
212041460,Noble Park - West,1399.0,5656,1204,1636,0.2128712871287128,0.2892503536067892,1102.0,0.2695099818511797,36.0
212041563,Dandenong - North,1208.0,6578,1668,1527,0.2535725144420797,0.2321374277896017,,,35.0
212041564,Dandenong - South,1288.0,2521,623,664,0.2471241570805236,0.2633875446251487,,,32.0
212041565,Keysborough - North,1525.0,4259,808,1411,0.1897158957501761,0.3312984268607654,,,40.0
212041566,Keysborough - South,2493.0,3276,273,1791,0.0833333333333333,0.5467032967032966,,,34.0
212051319,Ashwood - Chadstone,2011.0,5563,1210,2139,0.2175085385583318,0.3845047636167535,1554.0,0.294079794079794,36.0
212051321,Glen Waverley - East,1949.0,5613,1155,2121,0.2057723142704436,0.3778727952966328,1564.0,0.2461636828644501,42.0
212051322,Glen Waverley - West,1890.0,5566,1151,2064,0.206791232482932,0.3708228530362917,1541.0,0.226476314081765,39.0
212051323,Mount Waverley - North,2049.0,4296,825,1687,0.1920391061452514,0.3926908752327747,1628.0,0.2585995085995086,40.0
212051324,Mount Waverley - South,2079.0,5137,920,2049,0.1790928557523846,0.3988709363441697,1655.0,0.2561933534743202,40.0
212051325,Mulgrave,1913.0,5509,948,2171,0.1720820475585405,0.394082410600835,1572.0,0.2169211195928753,40.0
212051326,Oakleigh - Huntingdale,1956.0,6824,1322,2694,0.1937280187573271,0.3947831184056272,1520.0,0.2868421052631579,37.0
212051327,Wheelers Hill,1818.0,5637,1230,1934,0.2182011708355508,0.3430902962568742,1670.0,0.0886227544910179,48.0
212051567,Clayton (North) - Notting Hill,1278.0,2673,739,692,0.2764683875794987,0.2588851477740366,,,26.0
212051568,Clayton - Central,1711.0,3506,699,1278,0.1993725042783799,0.3645179691956646,,,30.0
213011328,Ardeer - Albion,1366.0,2541,692,710,0.2723337268791814,0.2794175521448249,1071.0,0.2754435107376284,36.0
213011329,Cairnlea,2062.0,2286,293,1017,0.1281714785651793,0.4448818897637795,1748.0,0.1796338672768878,36.0
213011331,Delahey,1486.0,2370,503,763,0.2122362869198312,0.3219409282700421,1290.0,0.151937984496124,39.0
213011332,Keilor Downs,1553.0,3877,743,1285,0.1916430229558937,0.3314418364714986,1379.0,0.126178390137781,42.0
213011333,Kings Park (Vic.),1246.0,4022,901,1023,0.2240179015415216,0.2543510691198409,1074.0,0.1601489757914339,38.0
213011334,St Albans - North,1183.0,6095,1613,1402,0.2646431501230517,0.2300246103363412,990.0,0.1949494949494949,36.0
213011335,St Albans - South,1232.0,4893,1262,1244,0.2579194768035969,0.2542407520948293,1037.0,0.1880424300867888,38.0
213011336,Sunshine,1566.0,2841,586,943,0.2062653995072157,0.3319253783878916,1185.0,0.3215189873417721,35.0
213011337,Sunshine North,1399.0,3357,785,993,0.2338397378611856,0.2957998212689902,1094.0,0.2787934186471663,37.0
213011338,Sunshine West,1416.0,5413,1185,1576,0.218917421023462,0.2911509329392204,1147.0,0.2345248474280732,38.0
213011339,Sydenham,1820.0,3263,465,1283,0.1425068954949433,0.3931964449892737,1527.0,0.1918795022920759,37.0
213011340,Taylors Lakes,2167.0,4281,659,1869,0.1539359962625554,0.4365802382620883,1847.0,0.1732539252842447,45.0
213011569,Deer Park,1459.0,5109,1019,1562,0.1994519475435505,0.3057349774907026,,,35.0
213011570,Derrimut,2271.0,1850,162,949,0.0875675675675675,0.512972972972973,,,32.0
213021341,Altona,1861.0,4380,966,1607,0.2205479452054794,0.3668949771689497,1440.0,0.2923611111111111,42.0
213021342,Altona Meadows,1573.0,6239,1224,2139,0.1961852861035422,0.3428434043917294,1370.0,0.1481751824817518,41.0
213021343,Altona North,1740.0,4556,1020,1655,0.2238805970149253,0.3632572431957858,1274.0,0.3657770800627943,37.0
213021344,Newport,2555.0,4761,727,2238,0.1526990128124343,0.4700693131695022,2071.0,0.2337035248672139,38.0
213021345,Seabrook,2042.0,1351,169,596,0.1250925240562546,0.4411547002220577,1676.0,0.2183770883054892,37.0
213021346,Williamstown,2382.0,4011,867,1556,0.2161555721765146,0.3879331837447021,2007.0,0.186846038863976,45.0
213031347,Braybrook,1686.0,5765,1223,2038,0.2121422376409366,0.3535125758889852,1232.0,0.3685064935064935,34.0
213031348,Footscray,1763.0,6217,1168,2258,0.1878719639697603,0.3631976837703072,1314.0,0.3417047184170472,34.0
213031349,Maribyrnong,2020.0,4057,554,1665,0.1365541040177471,0.4104017747103771,1765.0,0.1444759206798866,36.0
213031350,Seddon - Kingsville,2364.0,2657,451,1180,0.1697403086187429,0.4441098983816334,1861.0,0.2702847931219774,37.0
213031351,West Footscray - Tottenham,1988.0,3686,635,1493,0.1722734671730873,0.4050461204557786,1449.0,0.3719806763285024,35.0
213031352,Yarraville,2483.0,4152,658,1917,0.1584778420038535,0.4617052023121387,2043.0,0.215369554576603,37.0
213041353,Bacchus Marsh,1807.0,7430,1282,2899,0.1725437415881561,0.3901749663526245,1427.0,0.2662929222144359,37.0
213041358,Melton West,1621.0,5889,846,2067,0.1436576668364748,0.3509933774834437,1426.0,0.1367461430575035,33.0
213041359,Rockbank - Mount Cottrell,2123.0,3859,309,1897,0.0800725576574242,0.4915781290489764,1119.0,0.8972296693476318,31.0
213041360,Taylors Hill,2315.0,4385,446,2261,0.1017103762827822,0.5156214367160775,1890.0,0.2248677248677248,34.0
213041461,Burnside,1871.0,1448,268,566,0.1850828729281768,0.3908839779005524,1412.0,0.325070821529745,37.0
213041462,Burnside Heights,2246.0,1381,122,696,0.0883417813178855,0.503982621288921,1841.0,0.2199891363389462,33.0
213041463,Caroline Springs,2133.0,5029,612,2297,0.1216941737920063,0.4567508450984291,1819.0,0.1726223199560198,35.0
213041571,Brookfield,1627.0,2700,455,928,0.1685185185185185,0.3437037037037037,,,33.0
213041572,Cobblebank - Strathtulloh,2056.0,1915,142,909,0.0741514360313315,0.4746736292428198,,,29.0
213041573,Eynesbury - Exford,2562.0,712,46,424,0.0646067415730337,0.5955056179775281,,,35.0
213041574,Fraser Rise - Plumpton,2254.0,2545,183,1364,0.0719056974459725,0.5359528487229862,,,31.0
213041575,Hillside,2212.0,3970,442,1942,0.1113350125944584,0.489168765743073,,,36.0
213041576,Kurunjang - Toolern Vale,1556.0,3392,545,1093,0.1606721698113207,0.3222287735849056,,,35.0
213041577,Melton,1061.0,2686,732,492,0.272524199553239,0.1831720029784065,,,39.0
213041578,Melton South - Weir Views,1363.0,4787,914,1251,0.1909337789847503,0.261332776269062,,,32.0
213051361,Hoppers Crossing - North,1705.0,5220,774,1909,0.1482758620689655,0.3657088122605364,1493.0,0.1419959812458138,37.0
213051362,Hoppers Crossing - South,1470.0,5611,1004,1748,0.1789342363215113,0.3115309214043842,1324.0,0.1102719033232628,37.0
213051363,Laverton,2091.0,2988,389,1299,0.1301874163319946,0.4347389558232932,1587.0,0.3175803402646502,32.0
213051368,Werribee - South,1802.0,4988,860,1899,0.1724137931034483,0.3807137129109864,1313.0,0.3724295506473724,37.0
213051464,Point Cook - East,2381.0,4224,435,2133,0.1029829545454545,0.5049715909090909,2131.0,0.1173158141717503,33.0
213051466,Point Cook - South,2522.0,4093,314,2370,0.0767163449792328,0.5790373808942096,2104.0,0.1986692015209125,33.0
213051467,Werribee - East,1374.0,6040,1260,1685,0.2086092715231788,0.2789735099337748,1198.0,0.1469115191986644,36.0
213051468,Werribee - West,1995.0,6420,799,2874,0.1244548286604361,0.4476635514018691,1496.0,0.3335561497326203,32.0
213051579,Manor Lakes - Quandong,2309.0,2488,137,1394,0.055064308681672,0.5602893890675241,,,31.0
213051580,Point Cook - North East,2185.0,3581,452,1674,0.1262217257749232,0.4674671879363306,,,36.0
213051581,Point Cook - North West,2439.0,2206,174,1223,0.0788757932910244,0.5543970988213962,,,34.0
213051582,Tarneit (West) - Mount Cottrell,2086.0,2433,155,1207,0.0637073571722153,0.4960953555281545,,,29.0
213051583,Tarneit - Central,2164.0,6342,520,3169,0.0819930621255124,0.499684642068748,,,30.0
213051584,Tarneit - North,2198.0,1658,82,877,0.0494571773220747,0.528950542822678,,,29.0
213051585,Tarneit - South,1885.0,2739,316,1133,0.1153705732018985,0.4136546184738955,,,31.0
213051586,Truganina - North,2307.0,1953,82,1073,0.0419866871479774,0.5494111623143881,,,30.0
213051587,Truganina - South East,2337.0,2238,136,1229,0.0607685433422698,0.5491510277033065,,,31.0
213051588,Truganina - South West,1947.0,4330,443,1864,0.1023094688221709,0.4304849884526558,,,30.0
213051589,Wyndham Vale - North,1862.0,2424,225,1003,0.0928217821782178,0.4137788778877888,,,29.0
213051590,Wyndham Vale - South,1766.0,3727,472,1439,0.1266434129326536,0.3861014220552723,,,33.0
214011370,Carrum Downs,1658.0,7393,1242,2695,0.1679967536859191,0.3645340186663059,1339.0,0.2382374906646751,36.0
214011371,Frankston,1383.0,8599,2020,2520,0.2349110361669961,0.2930573322479358,1099.0,0.2584167424931756,39.0
214011372,Frankston North,1313.0,6856,1581,1860,0.2306009334889148,0.2712952158693115,1043.0,0.2588686481303931,38.0
214011373,Frankston South,2038.0,5292,958,2147,0.1810279667422524,0.4057067271352985,1617.0,0.2603586889301175,44.0
214011374,Langwarrin,1950.0,7493,1088,3173,0.1452021887094621,0.4234618977712531,1595.0,0.2225705329153605,38.0
214011375,Seaford (Vic.),1500.0,6210,1345,2046,0.21658615136876,0.3294685990338164,1208.0,0.2417218543046357,40.0
214011376,Skye - Sandhurst,2224.0,3565,357,1753,0.1001402524544179,0.4917251051893408,1914.0,0.1619644723092999,38.0
214021377,Dromana,1398.0,4582,1003,1299,0.2189000436490615,0.2835006547359232,1157.0,0.2082973206568712,51.0
214021378,Flinders,2197.0,1489,246,559,0.1652115513767629,0.3754197447951645,1715.0,0.2810495626822157,56.0
214021379,Hastings - Somers,1407.0,7710,1691,2334,0.219325551232166,0.3027237354085603,1175.0,0.1974468085106383,42.0
214021381,Mount Eliza,2547.0,4147,698,1791,0.1683144441765131,0.4318784663612249,2030.0,0.254679802955665,45.0
214021382,Mount Martha,2097.0,5436,883,2280,0.1624356144223694,0.4194260485651214,1707.0,0.2284710017574692,46.0
214021383,Point Nepean,1430.0,6402,1482,1788,0.2314901593252108,0.2792877225866916,1096.0,0.3047445255474452,53.0
214021384,Rosebud - McCrae,1155.0,8489,2231,1962,0.2628106961950759,0.231122629284957,930.0,0.2419354838709677,52.0
214021385,Somerville,1781.0,5719,990,2178,0.1731071865710788,0.3808358104563735,1479.0,0.2041920216362407,41.0
