sa2_code,sa2_name,cnt_0_14,cnt_15_34,cnt_35_64,cnt_65_plus,pct_0_14,pct_15_34,pct_35_64,pct_65_plus
209021523,Reservoir - North East,2191,4727,5605,2101,0.14821078265575324,0.31975918284516,0.3791517283366029,0.14212270851653927
209021524,Reservoir - North West,1472,2332,3521,2343,0.15009686958295096,0.2377893341490772,0.3590292648108494,0.23891098195166718
209021525,Reservoir - South East,1871,3843,4776,2070,0.14616045621435825,0.3002109210217952,0.37309585188657135,0.16170611670963206
209021526,Reservoir - South West,2479,3928,5869,1661,0.17592789723937266,0.278759491874246,0.41650699027748206,0.11787665886026542
209031209,Eltham,4438,4847,10025,4037,0.18912469104235916,0.20655416347055314,0.4272138413023097,0.17203613739026677
209031210,Hurstbridge,708,794,1507,542,0.19887640449438201,0.22303370786516855,0.423314606741573,0.15224719101123596
209031211,Kinglake,755,927,1923,590,0.17967634459781057,0.22060923369823893,0.4576392194193241,0.14040932889100427
209031212,Panton Hill - St Andrews,795,1033,2230,1005,0.1564036986031871,0.20322644107810348,0.43871729293724177,0.19771788313987804
209031213,Plenty - Yarrambat,1677,2124,4017,1520,0.17746031746031746,0.22476190476190477,0.42507936507936506,0.16084656084656085
209031214,Research - North Warrandyte,1307,1497,3048,1064,0.18827427254393547,0.2156439066551426,0.439066551426102,0.15326995102276
209031215,Wattle Glen - Diamond Creek,2747,3679,6019,1902,0.19051251820514598,0.2551494555794438,0.41743532838615716,0.13190928635827728
209041216,Bundoora - North,1083,2394,2866,960,0.14724677090414684,0.32549286199864036,0.3896668932698844,0.13052345343303876
209041217,Bundoora - West,826,1733,2215,1379,0.13341947989016315,0.2799224680988532,0.357777418833791,0.22274269100306898
209041220,Mill Park - North,2677,4755,7305,2626,0.15329553913989577,0.27228998453873904,0.4183130046383783,0.15037507873790298
209041221,Mill Park - South,1775,3049,4564,1809,0.15790410105862468,0.2712392135930967,0.4060136998487679,0.16092874299439552
209041223,Thomastown,3110,5489,7019,4225,0.15563228744432767,0.274683480958815,0.35124856127708554,0.21142971525796928
209041224,Wallan,5587,6319,8629,2050,0.24697197418442224,0.27932985589249404,0.3814428432499337,0.09061975068517372
209041225,Whittlesea,2099,2845,3905,1706,0.19703369942739135,0.267060921806064,0.3665634093682531,0.16014268281235333
209041431,Epping - East,2452,3585,5107,1846,0.1865489957395009,0.27274802191113817,0.388542300669507,0.14044430919050518
209041432,Epping - South,1307,2328,3126,1382,0.159157330735509,0.2834875791524598,0.3806624452021432,0.16829030686799806
209041433,Epping (Vic.) - West,3212,3384,4797,736,0.2644492013831714,0.2786102420549975,0.3949448378066853,0.0605960810143257
209041435,South Morang - North,2954,3326,5425,872,0.23459339263024143,0.26413595933926304,0.43082909783989837,0.06925031766200762
209041436,South Morang - South,2264,3477,4851,1660,0.18253648310892526,0.2803354027251471,0.3911150528098041,0.13383858743852295
209041437,Wollert,7104,7619,8534,1148,0.29101634509032814,0.3121133915038302,0.3495964933841301,0.04702797918970956
209041527,Doreen - North,4353,3920,6549,1466,0.2670552147239264,0.24049079754601227,0.40177914110429447,0.08993865030674847
209041528,Doreen - South,2889,2930,3950,692,0.2760630673674152,0.27998088867654086,0.3774486383182035,0.06612517916865743
209041529,Lalor - East,1612,2733,3580,1932,0.16209150326797386,0.2748114630467572,0.3599798893916541,0.1942684766214178
209041530,Lalor - West,2688,3584,4930,2221,0.19890483942578066,0.2652064525677076,0.3648068669527897,0.16434808346899513
209041531,Mernda - North,2999,2944,4341,1130,0.2624485866806686,0.2576354248709197,0.37988973483854027,0.09888859718211254
209041532,Mernda - South,3301,3378,4640,623,0.27616497950305363,0.28260687693466074,0.3881870660085334,0.05212080649209404
210011226,Airport West,1352,2031,3196,1504,0.16550373362712695,0.24862284245317665,0.3912351573019954,0.18411066225976253
210011227,Essendon Airport,0,0,10,0,0.0,0.0,1.0,0.0
210011228,Keilor,1423,1782,3236,2005,0.1664911664911665,0.2084942084942085,0.3786123786123786,0.2345852345852346
210011230,Niddrie - Essendon West,1340,1839,3130,1085,0.17921626320716866,0.24595425972983817,0.41861709241674466,0.14511167580580447
210011231,Strathmore,1885,2309,4164,1584,0.18825526815140317,0.2306002197143713,0.41585938280235696,0.158194347348447
210011533,Avondale Heights,1985,2546,4543,3079,0.1602227782710469,0.20550488336427475,0.3666962628137864,0.24852691904108484
210011534,Keilor East,2645,3246,5738,3271,0.17554921351297537,0.2154377115550541,0.38083228247162676,0.21709696688126368
210021232,Gisborne,3170,2770,5947,2224,0.22319228332042526,0.19502921917904667,0.4187143561219461,0.15658663662606492
210021233,Macedon,726,535,1529,733,0.20589903573454338,0.15173000567214975,0.4336358479863868,0.20788428814520704
210021234,Riddells Creek,858,949,1900,746,0.19203222918531782,0.21239928379588183,0.4252461951656222,0.16696508504923904
210021235,Romsey,2114,2470,4378,1757,0.19661458333333334,0.22972470238095238,0.40718005952380953,0.16341145833333334
210031236,Coburg North,1497,2219,3485,1081,0.1775800711743772,0.26322657176749703,0.41340450771055753,0.12823250296559904
210031237,Fawkner,2973,4008,4820,2001,0.21240265771236694,0.28634707437307994,0.34435950560834466,0.14295920554404515
210031439,Gowanbrae,598,755,1237,492,0.1925925925925926,0.2431561996779388,0.39838969404186797,0.15845410628019324
210031440,Hadfield,1195,1752,2202,1023,0.19150641025641027,0.28076923076923077,0.3528846153846154,0.1639423076923077
210031535,Glenroy - East,2686,4765,5189,1955,0.18164604044092783,0.32224251031311285,0.3509163454385609,0.1322107256373842
210031536,Glenroy - West,1455,3260,2952,1044,0.1642768431748899,0.3680704527492379,0.33329569831771483,0.1178728689172406
210031537,Oak Park,1320,2423,3168,884,0.16755521706016754,0.30756537192180755,0.4021325209444021,0.11221122112211221
210031538,Pascoe Vale,3033,5044,6759,2123,0.17623474723997676,0.29308541545613015,0.3927367809413132,0.12335851249273679
210041240,Sunbury,2617,3507,5581,1900,0.1915251756440281,0.25665983606557374,0.40844555035128804,0.13905152224824355
210041539,Diggers Rest,1119,1776,1926,424,0.21322408536585366,0.3384146341463415,0.3669969512195122,0.08079268292682927
210041540,Sunbury - South,2771,3826,5755,2465,0.18501702610669693,0.25545836949989986,0.3842558589837751,0.16458569807037457
210041541,Sunbury - West,2165,3093,4423,1445,0.1938748097071729,0.2769768066624877,0.39607772902301425,0.1293991224142563
210051242,Broadmeadows,2792,4632,4782,1561,0.20154479174186096,0.33436800692990687,0.34519598642893234,0.11268317331985851
210051243,Campbellfield - Coolaroo,3484,4556,5502,2428,0.2169364881693649,0.28368617683686176,0.3425902864259029,0.15118306351183064
210051245,Gladstone Park - Westmeadows,3048,4433,6914,3512,0.1692769076974342,0.24619571254026434,0.3839831167388648,0.19504609574586249
210051246,Greenvale - Bulla,4643,6223,8810,2388,0.21009049773755656,0.28158371040723984,0.3986425339366516,0.10805429864253394
210051247,Meadow Heights,3194,4440,5505,1707,0.21466496404328247,0.2984071510182136,0.3699845419719067,0.11472545197929969
210051248,Melbourne Airport,13,45,47,15,0.10833333333333334,0.375,0.39166666666666666,0.125
210051250,Tullamarine,998,1767,2486,1300,0.15167173252279637,0.26854103343465047,0.3778115501519757,0.19756838905775076
210051441,Craigieburn - Central,1722,2337,3129,878,0.21298701298701297,0.28905380333951763,0.38701298701298703,0.10859616573902288
210051442,Craigieburn - North,3156,3533,4891,723,0.25633528265107214,0.28695581546458737,0.39725471085120206,0.058723196881091615
210051443,Craigieburn - South,5355,6607,8237,1449,0.24703602897079854,0.30479309867601606,0.37998800572034874,0.0668450431332749
210051445,Mickleham - Yuroke,6788,8371,7396,824,0.29027154158648705,0.35796450716271117,0.3162711139619414,0.03523626256147103
210051542,Craigieburn - North West,3018,3072,3402,344,0.306738489683911,0.3122268523223905,0.3457668462242098,0.034962902734017684
210051543,Craigieburn - West,3443,3960,4624,925,0.26494805694497886,0.30473258945748366,0.35582916506348594,0.07118122354751828
210051544,Roxburgh Park (South) - Somerton,1845,3012,3750,854,0.19468186134852802,0.3178220955998734,0.3956948401392846,0.09011290492771974
210051545,Roxburgh Park - North,3684,4481,5364,1093,0.2513989354442473,0.3057868158864474,0.36604340111914835,0.0745871434420636
211011251,Bayswater,2071,3376,4922,2089,0.1644695044472681,0.2681067344345616,0.3908831003811944,0.1658989834815756
211011254,Knoxfield - Scoresby,3002,4131,6774,2632,0.18082158776051077,0.24882544271774484,0.40802312974340443,0.1585351162510541
211011255,Lysterfield,1136,1695,2980,767,0.17233009708737865,0.25712985436893204,0.4520631067961165,0.11635315533980582
211011256,Rowville - Central,2520,3933,6469,2404,0.16340293087796653,0.25502528854882633,0.4194656983530022,0.15588120866294902
211011257,Rowville - North,1463,1889,3377,1133,0.18528368794326242,0.23923505572441742,0.4276849037487335,0.1434903748733536
211011258,Rowville - South,1678,2570,4509,1594,0.1614859012607064,0.24732941969011646,0.43393321143297087,0.15340198248484266
211011259,Wantirna,2644,3063,5583,2835,0.18455954209130251,0.2138070640792964,0.3897110149378752,0.19789194471590116
211011260,Wantirna South,2655,4226,6927,3827,0.14803456927794814,0.235628659046557,0.38622804572065794,0.2133816559799275
211011446,Boronia,3976,6068,9115,4165,0.16871048500021216,0.257478677812195,0.3867696355072771,0.17673017354775747
211011447,Ferntree Gully - North,2400,3377,5613,2615,0.1697672773572894,0.23887670651481926,0.39704321991936053,0.18497559595387988
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2713,3867,6293,2374,0.1770309951060359,0.25233278955954325,0.4106362153344209,0.15491027732463294
211011449,The Basin,866,1019,1828,619,0.19935543278084714,0.23457642725598526,0.4208103130755064,0.14249539594843463
211021261,Donvale - Park Orchards,2752,3472,6572,3244,0.1692705129782261,0.21355640300159923,0.40423176282445566,0.19953253782753105
211021262,Warrandyte - Wonga Park,1671,2245,4298,1794,0.16559310276483996,0.22247547319393518,0.425924090773957,0.17778218214250321
211031263,Bayswater North,2140,2999,4945,1662,0.18042323581485542,0.25284545991063145,0.4169125706095607,0.14012309248798582
211031265,Croydon Hills - Warranwood,3325,4276,7707,2653,0.1841187219668863,0.23677944515200178,0.4267678166011407,0.1469073592114735
211031266,Ringwood,3203,5109,7217,2940,0.1711918760021379,0.27306253340459646,0.3857295563869588,0.15713522180652056
211031267,Ringwood East,4043,4969,8535,3413,0.19123977106097156,0.23504091575611372,0.40371789413935005,0.16143985620358545
211031268,Ringwood North,1766,2035,3954,1811,0.18311903774367483,0.2110120282040647,0.40999585234342595,0.18778515138946494
211031450,Croydon - East,2890,4149,6135,2798,0.17939168218497828,0.25754189944134076,0.3808193668528864,0.17368094351334576
211031451,Croydon - West,2556,3188,5203,2949,0.18082773257870535,0.22553944110364343,0.3680933852140078,0.208631057658295
211031452,Croydon South,995,1142,1961,776,0.20322712418300654,0.2332516339869281,0.400531045751634,0.15849673202614378
211041269,Forest Hill,1761,2418,4243,2184,0.16329747774480713,0.22422106824925817,0.3934532640949555,0.20252225519287834
211041270,Mitcham (Vic.),2980,4238,6857,2607,0.17742319599904738,0.25232198142414863,0.4082519647535127,0.15521552750654918
211041271,Nunawading,2179,3160,4832,2039,0.17571163615837432,0.2548181598258205,0.38964599629062174,0.1644222240141924
211041272,Vermont,2268,2233,4465,1927,0.20657619090991894,0.2033882867292103,0.40668549048182895,0.17551689589215774
211041273,Vermont South,1765,2600,4367,2999,0.14783482703744033,0.21777368288801408,0.36577602814306054,0.2511935673004439
211051274,Belgrave - Selby,1895,2244,4388,1449,0.18936744279004697,0.22424302987908465,0.4384930548615969,0.14479864095133407
211051275,Chirnside Park,2300,2950,4491,1974,0.19532908704883228,0.2505307855626327,0.38140127388535033,0.16764331210191083
211051276,Healesville - Yarra Glen,2401,2938,5558,3023,0.17079243135581162,0.208991321667378,0.39536207141840946,0.2150377009531939
211051277,Kilsyth,1853,2553,3543,1845,0.18696397941680962,0.25759257390777923,0.35748158611643627,0.18615679547976996
211051278,Lilydale - Coldstream,3419,5038,7560,3427,0.17440318302387267,0.25698836972046524,0.38563558457457664,0.17481126300754948
211051279,Monbulk - Silvan,1076,1269,2399,1020,0.18551724137931033,0.21879310344827585,0.4136206896551724,0.17586206896551723
211051280,Montrose,1357,1553,2676,1254,0.1957870437166354,0.22406579137209637,0.38609147309190595,0.18092627326504113
211051281,Mooroolbark,4594,6180,8807,3447,0.19852210362559958,0.2670584676548118,0.3805799230802472,0.14895639773562075
211051282,Mount Dandenong - Olinda,1683,1797,4289,1889,0.17346938775510204,0.18521954236239951,0.44207379921665635,0.19470212327355185
211051283,Mount Evelyn,1961,2505,3861,1442,0.20016331530060222,0.25569051750535876,0.39410023476574463,0.14718791466775544
211051284,Upwey - Tecoma,1840,2210,4313,1390,0.1880044957596812,0.2258097476243997,0.4406866251149484,0.14202513538367223
211051285,Wandin - Seville,1496,2004,3177,1188,0.18948701709943003,0.2538315389487017,0.4024065864471184,0.15047498416719443
211051286,Yarra Valley,3002,3858,6739,3073,0.1787862545411232,0.2297659460425228,0.40134595914477994,0.18301471026144958
212011289,Emerald - Cockatoo,3725,4106,7916,2804,0.19977475061675426,0.22020808752547463,0.42454145661267834,0.15038077871929637
212011546,Beaconsfield - Officer,5464,7234,8867,2040,0.23114344938449172,0.306019713185837,0.3751004695630103,0.08629806675409281
212011547,Bunyip - Garfield,1937,2300,3928,1638,0.1963109354413702,0.2331002331002331,0.3980946589642242,0.16600790513833993
212011548,Koo Wee Rup,2103,2838,3512,1542,0.20883813306852037,0.2818272095332671,0.34875868917576963,0.15312810327706058
212011549,Pakenham - North East,3709,4782,5189,1674,0.24009580528223717,0.3095546349041947,0.33590108751942,0.10836354220611083
212011550,Pakenham - North West,1929,2263,2572,695,0.2583020889126942,0.3030262453133369,0.3444027852169255,0.09306373861810391
212011551,Pakenham - South East,1151,2008,2069,1157,0.17922765493615697,0.3126751790719402,0.32217377763936467,0.18016194331983806
212011552,Pakenham - South West,6770,7456,9655,2755,0.2527534067575135,0.27836475639350383,0.3604629456785514,0.10285607616203099
212021293,Berwick - North,3822,5203,9018,4576,0.1665359477124183,0.22671023965141612,0.39294117647058824,0.19938997821350762
212021295,Doveton,2328,3715,4232,1559,0.1956631366616238,0.31223735081526305,0.35569003193814086,0.13103042528155992
212021297,Hallam,2261,3203,4156,1731,0.19701986754966888,0.27910421749738584,0.36214708957825026,0.15083652840711048
212021299,Narre Warren North,1461,1983,3353,1365,0.17726280029119146,0.24059694248968697,0.406818733317156,0.16561514195583596
212021453,Endeavour Hills - North,2067,3130,4917,1899,0.171038477451386,0.25899875879189077,0.4068680182043856,0.1571369466280513
212021454,Endeavour Hills - South,2400,3342,5306,2263,0.17965416573096787,0.2501684257803728,0.39718541807021485,0.16939890710382513
212021455,Narre Warren - North East,2609,3868,5520,1465,0.1931162102146558,0.28630643967431535,0.4085862324204293,0.10843819393042191
212021456,Narre Warren - South West,2878,4489,5513,1803,0.19488082340195018,0.30396803900325026,0.373307150595883,0.12208829902491874
212021553,Berwick - South East,4217,4448,7560,1503,0.2375774647887324,0.25059154929577465,0.4259154929577465,0.08467605633802817
212021554,Berwick - South West,2791,3018,4670,756,0.24800071085836148,0.26817131686511464,0.4149635685089746,0.06717611515905456
212031300,Cranbourne,4299,6297,8054,2549,0.20196373203044254,0.29582824391618906,0.3783707601240252,0.11975007046885276
212031303,Cranbourne South,4232,5295,6152,1658,0.24323236967641818,0.3043278349330421,0.3535835392838669,0.09529283292143227
212031304,Cranbourne West,5714,6475,7752,1541,0.2652615941692586,0.3005895733717098,0.35987187224362843,0.07153799730746019
212031306,Lynbrook - Lyndhurst,4583,4838,7316,1220,0.25418746533555187,0.26833056017748197,0.4057681641708264,0.06766500277315585
212031308,Pearcedale - Tooradin,1534,1906,3315,1233,0.1912241336325106,0.23759660932435803,0.4132385938668661,0.15370231862378458
212031457,Narre Warren South - East,2729,3601,5474,1326,0.2073865795273197,0.27365301314689566,0.4159890569192188,0.10076753552701573
212031458,Narre Warren South - West,3793,5006,6549,1341,0.2268676356241402,0.29941982175967463,0.39171003050421677,0.08020814642024045
212031555,Clyde North - North,3109,2698,4055,682,0.2947478194918468,0.25578308684110734,0.38443306788016685,0.06465680697762609
212031556,Clyde North - South,4381,5069,4933,422,0.2958136394328157,0.34226873733963536,0.33308575286968267,0.02849426063470628
212031557,Cranbourne East - North,6445,6625,8344,1935,0.27533321941216676,0.2830228981544771,0.35645933014354064,0.08266404647983595
212031558,Cranbourne East - South,3317,3982,3940,963,0.269916185206282,0.32402961998535273,0.32061192936772726,0.0783627634469851
212031559,Cranbourne North - East,3742,3536,4881,589,0.29330616084025707,0.27715942937764537,0.38258347703401785,0.046167110832418874
212031560,Cranbourne North - West,2712,3423,4681,1076,0.22766957689724648,0.28735728676964406,0.3929650772330423,0.090329079919409
212031561,Hampton Park - East,2810,3970,4793,1126,0.2209119496855346,0.3121069182389937,0.37680817610062894,0.08852201257861635
212031562,Hampton Park - West,2785,4008,5053,1490,0.20830216903515333,0.29977561705310396,0.37793567688855645,0.11144353029169783
212041309,Clarinda - Oakleigh South,1734,2524,4465,2690,0.15007789510126363,0.2184524839882292,0.3864462523801281,0.23281980266574345
212041310,Clayton South,1896,4848,4568,1980,0.14175700934579438,0.36246728971962616,0.34153271028037385,0.1480373831775701
212041312,Dandenong North,3939,6042,8392,3956,0.17491119005328598,0.2682948490230906,0.3726465364120782,0.17566607460035524
212041313,Dingley Village,1845,2047,4293,2195,0.17574776147837684,0.1949895218136788,0.4089350352448085,0.2090874452276624
212041316,Noble Park North,1259,1890,2850,1410,0.16910678307588986,0.25386165211551376,0.3828072531900604,0.18938885157824042
212041317,Springvale,3223,7503,7871,3384,0.14499730070181752,0.3375472377181933,0.3541029332373583,0.15224041749145223
212041318,Springvale South,2071,3668,4821,1964,0.16405259822560203,0.29055766793409377,0.3818916349809886,0.15557667934093788
212041459,Noble Park - East,2076,4270,4626,1642,0.16292575733793752,0.3351122272798619,0.3630513263223984,0.12886517030293518
212041460,Noble Park - West,3194,6227,6952,3040,0.1632423591945211,0.3182561586425432,0.35531023203516304,0.15537156291526116
212041563,Dandenong - North,3671,7027,7668,2903,0.17095091738846976,0.3272329328490267,0.3570829840737636,0.13518673744993945
212041564,Dandenong - South,2050,2983,3135,1142,0.21908731431014214,0.31879876028641657,0.33504328310355885,0.12204766484984504
212041565,Keysborough - North,2530,3880,5570,2984,0.16761627136610574,0.2570557837551345,0.3690208029680668,0.19769444812508283
212041566,Keysborough - South,3385,4291,6257,1115,0.22414249768242617,0.2841345517150046,0.41431598463779634,0.07383128062508278
212051319,Ashwood - Chadstone,3229,5891,7411,2776,0.1655218371949969,0.3019786754152143,0.37989542751691613,0.14230059462784497
212051321,Glen Waverley - East,3643,5078,8241,4382,0.16875115805076896,0.23522327218825273,0.381739855475264,0.20298313878080415
212051322,Glen Waverley - West,3434,5686,8126,3484,0.1633604490747348,0.2704914133485562,0.3865658151372437,0.16573902288188003
212051323,Mount Waverley - North,2709,4143,6288,2767,0.16839684217069684,0.25753714179150866,0.39087461925778577,0.17200223783178964
212051324,Mount Waverley - South,3286,4882,7470,3375,0.17059495379503686,0.25345239331325925,0.38781019624130414,0.17521545010902295
212051325,Mulgrave,3518,4909,7567,3715,0.1768194611982308,0.2467330116606353,0.3803277040611178,0.18672094893445917
212051326,Oakleigh - Huntingdale,3633,7020,8776,3217,0.15854243945014182,0.30634955269474146,0.3829805804058477,0.14038839188304603
212051327,Wheelers Hill,3016,4129,7446,5571,0.14607449024071292,0.19998062672543226,0.3606335060783649,0.26982128154211266
212051567,Clayton (North) - Notting Hill,675,6553,1809,685,0.0686115064037406,0.6660906688351291,0.1838788371620248,0.0696279731652775
212051568,Clayton - Central,1259,6024,3388,1273,0.10443799253421816,0.4997096640398175,0.281045209456657,0.10559933637494816
213011328,Ardeer - Albion,1163,2357,2815,1089,0.15500466480074637,0.31414101026256164,0.3751832600293216,0.14514194322271093
213011329,Cairnlea,1930,2869,4215,991,0.19211626518017122,0.2855863030061716,0.4195699781007366,0.09864622735417082
213011331,Delahey,1295,2268,3252,1229,0.16019297377535874,0.2805541810984661,0.40227610094012867,0.1520286986640277
213011332,Keilor Downs,2073,3266,5005,2660,0.15840146710476044,0.24956063268892795,0.38244058989837243,0.20325513868724687
213011333,Kings Park (Vic.),2611,3710,5215,2416,0.1866466509400243,0.2652083780112946,0.37279290871398957,0.17270712702837945
213011334,St Albans - North,3489,6449,7183,3331,0.1695994555706786,0.31348434765700955,0.3491639121135524,0.16191911335796227
213011335,St Albans - South,2718,5232,6194,3105,0.15571469492981954,0.29974219421369236,0.35485534230879406,0.17788599255227727
213011336,Sunshine,1533,3068,3590,1147,0.16235966956153358,0.3249311586528278,0.38021605592035584,0.12147850031772929
213011337,Sunshine North,2012,3570,4481,1837,0.1671373982389101,0.2965608905133743,0.37223791327463035,0.15260009968433294
213011338,Sunshine West,3090,5261,6827,3254,0.16654090762099816,0.2835507168265603,0.3679530020480759,0.1753799719736984
213011339,Sydenham,1971,3538,4618,1465,0.16811668372569089,0.3017741385192767,0.39389286932787443,0.12495735243944046
213011340,Taylors Lakes,2365,4365,7288,2836,0.1397093572778828,0.2578568052930057,0.43052930056710775,0.16753308128544422
213011569,Deer Park,3666,5121,6628,2534,0.20354227971795014,0.28432624507245574,0.3679973349619677,0.14069179945588806
213011570,Derrimut,2432,2225,3551,435,0.281188576714071,0.2572551740085559,0.4105676956873627,0.05029483177245924
213021341,Altona,2382,2675,5841,2507,0.17589720868409392,0.19753359917294344,0.43132476739034115,0.18512775070152118
213021342,Altona Meadows,3034,4439,7687,3181,0.16415084131363955,0.24016663961478116,0.4158956879294487,0.1721040956554672
213021343,Altona North,2902,3966,5331,2543,0.1942176415473163,0.2654263150849953,0.35677954758399144,0.17019140677285505
213021344,Newport,4042,4163,8457,1952,0.21544693779649274,0.22189648739406215,0.450775545013592,0.10404562656574809
213021345,Seabrook,1044,1189,2161,538,0.21099434114793855,0.24029911075181892,0.43674211802748586,0.10873080032336298
213021346,Williamstown,2794,3167,7045,2774,0.1757011696641932,0.19915733869953464,0.4430260344610741,0.1744434662306628
213031347,Braybrook,2982,6785,7052,2129,0.15638766519823788,0.355831760016782,0.3698342773232641,0.11165303125655548
213031348,Footscray,1812,7078,6370,1729,0.1058349395479236,0.41341043163366625,0.3720577069096431,0.10098709187547457
213031349,Maribyrnong,1721,4273,5132,1394,0.1370004776309505,0.3401528419041554,0.4085336729820092,0.11096959082948575
213031350,Seddon - Kingsville,1771,2404,4197,824,0.1912320483749055,0.2595831983587086,0.45319080012957563,0.08897527264874204
213031351,West Footscray - Tottenham,2019,3683,4863,1108,0.17204942479761398,0.3138474648487431,0.4144013634426928,0.09441840647635279
213031352,Yarraville,2959,4034,6815,1545,0.19127343244990302,0.2607627666451196,0.440530058177117,0.09987071751777635
213041353,Bacchus Marsh,5154,6337,9227,3806,0.20863862688742257,0.2565275472614662,0.3735173865522406,0.15407035582722747
213041358,Melton West,5441,5888,7779,2060,0.2566630501438747,0.2777489504221897,0.36695127128638144,0.09717439501863295
213041359,Rockbank - Mount Cottrell,4314,6430,6122,659,0.24610645216498375,0.3668206971304695,0.34924981459296023,0.037594842831878604
213041360,Taylors Hill,4921,4869,8226,1488,0.2518939393939394,0.24923218673218672,0.42106879606879605,0.07616707616707617
213041461,Burnside,1205,1465,2210,822,0.20797376596479117,0.25284777355885396,0.381429064549534,0.1418709009319986
213041462,Burnside Heights,1834,1458,2717,351,0.28804774619129886,0.22899324642688865,0.4267315847337836,0.055128003769436155
213041463,Caroline Springs,4553,5394,8611,1787,0.22344915586965056,0.26472320376914016,0.4226050255202199,0.08770121711817824
213041571,Brookfield,2555,2659,3443,1129,0.26028932355338225,0.2708842705786471,0.35075387123064383,0.1150162999185004
213041572,Cobblebank - Strathtulloh,2325,2757,2319,183,0.30656645569620256,0.3635284810126582,0.3057753164556962,0.024129746835443038
213041573,Eynesbury - Exford,857,610,1273,235,0.2880672268907563,0.20504201680672268,0.42789915966386555,0.07899159663865546
213041574,Fraser Rise - Plumpton,2789,3140,3707,453,0.27635751089972255,0.3111375346809354,0.3673206500198177,0.04488703923900119
213041575,Hillside,3175,4597,6872,1514,0.1962784371909001,0.2841864490603363,0.4248269040553907,0.09359545004945598
213041576,Kurunjang - Toolern Vale,2563,3201,4462,1361,0.22037833190025796,0.27523645743766123,0.3836629406706793,0.1170249355116079
213041577,Melton,1485,1938,2866,1564,0.1884996191926885,0.246001523229246,0.3637979182533638,0.19852754506219852
213041578,Melton South - Weir Views,4445,4799,5564,1767,0.2672237585667909,0.28850547072261634,0.3344956113983408,0.10622820728628111
213051361,Hoppers Crossing - North,3413,5140,7611,2223,0.18496639930630826,0.27856058963797964,0.41247561239973984,0.12047474528506395
213051362,Hoppers Crossing - South,3651,5075,7098,2869,0.19469923208191126,0.2706377986348123,0.37851962457337884,0.15299701365187712
213051363,Laverton,2305,4153,4294,682,0.20122217372326495,0.36254910519423833,0.3748581405499782,0.059537319947621126
213051368,Werribee - South,3173,4548,6511,2405,0.1887791527843884,0.27058543550690145,0.38737505949547835,0.14308662541646835
213051464,Point Cook - East,5246,5029,7866,1126,0.27223663725998964,0.26097560975609757,0.4081992734820965,0.05843279709392839
213051466,Point Cook - South,6127,4028,8119,799,0.32123944843496044,0.21118859120222302,0.42568028102553346,0.04189167933728307
213051467,Werribee - East,3709,5267,7143,2730,0.1950770525429969,0.27702098564140326,0.3756903171514227,0.14358596749592384
213051468,Werribee - West,5168,7324,8053,1768,0.2312821660326695,0.32776907585589615,0.36039382412172744,0.0791228462743343
213051579,Manor Lakes - Quandong,3236,3046,3951,357,0.3048229088168802,0.2869253956292389,0.3721740768651093,0.0336284853051997
213051580,Point Cook - North East,3197,3582,6086,1288,0.22564935064935066,0.2528232636928289,0.4295595708639187,0.09090909090909091
213051581,Point Cook - North West,2451,2442,4064,567,0.25659547738693467,0.2556532663316583,0.42546063651591287,0.05935929648241206
213051582,Tarneit (West) - Mount Cottrell,3197,3546,3179,206,0.31553493880773786,0.34998026056060005,0.313758389261745,0.020331622581918674
213051583,Tarneit - Central,7891,8558,10338,1309,0.2806287563569117,0.3043493723105374,0.3676517657100181,0.046552153348269856
213051584,Tarneit - North,2133,2771,2168,113,0.2968684759916493,0.3856645789839944,0.30173973556019484,0.015727209464161448
213051585,Tarneit - South,3185,3190,4076,719,0.28488372093023256,0.2853309481216458,0.36457960644007154,0.06431127012522361
213051586,Truganina - North,2349,3730,3100,170,0.2512568189111135,0.39897315220879237,0.3315862659107926,0.01818376296930153
213051587,Truganina - South East,2772,2979,3550,279,0.2892018779342723,0.3107981220657277,0.37037037037037035,0.02910798122065728
213051588,Truganina - South West,5893,5519,6766,882,0.3091004458431681,0.2894833464463677,0.354891161814844,0.04626278520849725
213051589,Wyndham Vale - North,2424,3313,2925,370,0.2682602921646746,0.36664453297919436,0.3237051792828685,0.04094732182381585
213051590,Wyndham Vale - South,3346,3714,5255,1221,0.24671877304232415,0.27385341395074475,0.38747972275475595,0.09003096888364548
214011370,Carrum Downs,4214,6162,8633,2759,0.19191183167865924,0.2806266508789507,0.3931596684579652,0.1256489662082157
214011371,Frankston,3814,6442,9210,3935,0.1617266675147352,0.27316287156002206,0.39053555527286604,0.16685748208455242
214011372,Frankston North,3384,5244,7240,3390,0.1740293134481872,0.2696837233221908,0.37233221907945485,0.174337876060684
214011373,Frankston South,3585,3622,7459,3793,0.19083359948898115,0.19280315128287023,0.39705099542212285,0.2019056744384116
214011374,Langwarrin,4951,6122,10106,3630,0.19850052120920536,0.24544944270708044,0.4051800176409269,0.14553764734183305
214011375,Seaford (Vic.),3033,3934,7163,2933,0.17623474723997676,0.22858803021499127,0.41621150493898895,0.1704241719930273
214011376,Skye - Sandhurst,2857,3130,5813,1495,0.2144250975682978,0.23491444010807566,0.4362803962773942,0.11220354247973581
